Day,Hours,Minutes,Voltage (V),Current (A),Power (W),Power Factor,Frequency (Hz),Energy (kWh),Inside Temperature (°C),Outside Temperature (°C),Inside Humidity (%),Outside Humidity (%)
2031-10-05,05,02,222.9,15,2675.0,0.8,50.5,9999.99,23.8,27.2,56.9,60
2031-10-05,05,02,222.9,15,2675.0,0.8,50.5,9999.99,23.8,27.2,56.9,60
2031-10-06,22,13,222.8,14.69,2618.0,0.8,50.3,9999.99,23.3,27.0,58.3,59.7
2031-10-06,22,13,222.8,14.69,2618.0,0.8,50.3,9999.99,23.3,27.0,58.3,59.7
2031-10-07,18,27,222.7,15,2672.0,0.8,50.3,9999.99,23.4,26.9,56.6,59.8
2031-10-07,18,27,222.7,15,2672.0,0.8,50.3,9999.99,23.4,26.9,56.6,59.8
2031-10-08,01,23,222.3,15,2734.0,0.82,50.1,9999.99,23.1,26.8,56.3,58.7
2031-10-08,01,23,222.3,15,2734.0,0.82,50.1,9999.99,23.1,26.8,56.3,58.7
2031-10-09,16,19,222.7,14.9,2655.0,0.8,50.0,9999.99,23.2,26.7,54.9,58.6
2031-10-09,16,19,222.7,14.9,2655.0,0.8,50.0,9999.99,23.2,26.7,54.9,58.6
2031-10-10,21,47,222.2,14.75,2622.0,0.8,50.0,9999.99,22.9,27.1,55.7,58.6
2031-10-10,21,47,222.2,14.75,2622.0,0.8,50.0,9999.99,22.9,27.1,55.7,58.6
2031-10-11,04,09,222.3,14.36,2554.0,0.8,50.1,9999.99,23.2,27.3,53.8,57.9
2031-10-11,04,09,222.3,14.36,2554.0,0.8,50.1,9999.99,23.2,27.3,53.8,57.9
2031-10-12,09,54,222.0,14.51,2641.0,0.82,50.0,9999.99,23.1,27.1,53.6,58.3
2031-10-12,09,54,222.0,14.51,2641.0,0.82,50.0,9999.99,23.1,27.1,53.6,58.3
2031-10-13,23,09,222.5,14.96,2663.0,0.8,50.2,9999.99,23.3,27.0,51.8,59.1
2031-10-13,23,09,222.5,14.96,2663.0,0.8,50.2,9999.99,23.3,27.0,51.8,59.1
2031-10-14,11,38,223.0,15,2743.0,0.82,50.2,9999.99,23.2,27.4,52.1,58.2
2031-10-14,11,38,223.0,15,2743.0,0.82,50.2,9999.99,23.2,27.4,52.1,58.2
2031-10-15,14,25,223.2,14.85,2751.0,0.83,50.0,9999.99,23.1,27.7,50.4,59.2
2031-10-15,14,25,223.2,14.85,2751.0,0.83,50.0,9999.99,23.1,27.7,50.4,59.2
2031-10-16,03,02,223.5,14.49,2656.0,0.82,49.9,9999.99,23.1,27.6,52.0,58.7
2031-10-16,03,02,223.5,14.49,2656.0,0.82,49.9,9999.99,23.1,27.6,52.0,58.7
2031-10-17,02,21,223.7,14.25,2646.0,0.83,50.0,9999.99,23.1,27.2,52.5,59.9
2031-10-17,02,21,223.7,14.25,2646.0,0.83,50.0,9999.99,23.1,27.2,52.5,59.9
2031-10-18,01,20,224.1,14.36,2832.0,0.88,50.0,9999.99,22.9,27.5,51.5,58.0
2031-10-18,01,20,224.1,14.36,2832.0,0.88,50.0,9999.99,22.9,27.5,51.5,58.0
2031-10-19,09,49,223.9,14.38,2866.0,0.89,50.0,9999.99,22.9,27.2,50.7,58.9
2031-10-19,09,49,223.9,14.38,2866.0,0.89,50.0,9999.99,22.9,27.2,50.7,58.9
2031-10-20,08,48,223.7,13.95,2621.0,0.84,50.1,9999.99,23.1,27.4,52.3,60
2031-10-20,08,48,223.7,13.95,2621.0,0.84,50.1,9999.99,23.1,27.4,52.3,60
2031-10-21,21,12,223.9,14.11,2622.0,0.83,50.2,9999.99,23.2,27.4,51.8,60
2031-10-21,21,12,223.9,14.11,2622.0,0.83,50.2,9999.99,23.2,27.4,51.8,60
2031-10-22,21,10,223.5,14.39,2669.0,0.83,50.1,9999.99,22.8,27.3,51.0,59.2
2031-10-22,21,10,223.5,14.39,2669.0,0.83,50.1,9999.99,22.8,27.3,51.0,59.2
2031-10-23,07,21,223.4,14.81,2647.0,0.8,50.3,9999.99,22.5,27.1,49.2,60
2031-10-23,07,21,223.4,14.81,2647.0,0.8,50.3,9999.99,22.5,27.1,49.2,60
2031-10-24,07,39,222.9,14.54,2722.0,0.84,50.4,9999.99,22.3,27.0,48.9,60
2031-10-24,07,39,222.9,14.54,2722.0,0.84,50.4,9999.99,22.3,27.0,48.9,60
2031-10-25,02,25,222.7,14.6,2601.0,0.8,50.3,9999.99,21.9,26.9,47.3,60
2031-10-25,02,25,222.7,14.6,2601.0,0.8,50.3,9999.99,21.9,26.9,47.3,60
2031-10-26,03,45,222.6,14.53,2749.0,0.85,50.3,9999.99,22.2,26.8,45.6,58.8
2031-10-26,03,45,222.6,14.53,2749.0,0.85,50.3,9999.99,22.2,26.8,45.6,58.8
2031-10-27,00,38,222.9,14.92,2960.0,0.89,50.4,9999.99,21.8,26.5,47.5,58.0
2031-10-27,00,38,222.9,14.92,2960.0,0.89,50.4,9999.99,21.8,26.5,47.5,58.0
2031-10-28,09,23,222.9,14.55,2789.0,0.86,50.3,9999.99,21.5,26.3,46.6,56.4
2031-10-28,09,23,222.9,14.55,2789.0,0.86,50.3,9999.99,21.5,26.3,46.6,56.4
2031-10-29,23,33,222.5,15,2737.0,0.82,50.4,9999.99,21.8,26.4,46.6,56.3
2031-10-29,23,33,222.5,15,2737.0,0.82,50.4,9999.99,21.8,26.4,46.6,56.3
2031-10-30,03,29,222.3,14.72,2814.0,0.86,50.2,9999.99,21.4,25.9,45.8,57.2
2031-10-30,03,29,222.3,14.72,2814.0,0.86,50.2,9999.99,21.4,25.9,45.8,57.2
2031-10-31,14,05,222.2,14.82,2667.0,0.81,50.1,9999.99,21.4,25.9,47.5,55.9
2031-10-31,14,05,222.2,14.82,2667.0,0.81,50.1,9999.99,21.4,25.9,47.5,55.9
2031-11-01,07,32,222.7,15,2672.0,0.8,50.2,9999.99,21.5,25.9,49.1,57.1
2031-11-01,07,32,222.7,15,2672.0,0.8,50.2,9999.99,21.5,25.9,49.1,57.1
2031-11-02,21,45,222.6,14.77,2729.0,0.83,50.3,9999.99,21.5,25.6,49.6,57.7
2031-11-02,21,45,222.6,14.77,2729.0,0.83,50.3,9999.99,21.5,25.6,49.6,57.7
2031-11-03,04,01,222.5,14.87,2680.0,0.81,50.4,9999.99,21.7,25.8,48.4,58.2
2031-11-03,04,01,222.5,14.87,2680.0,0.81,50.4,9999.99,21.7,25.8,48.4,58.2
2031-11-04,12,28,222.3,14.95,2692.0,0.81,50.5,9999.99,22.1,25.7,50.2,56.2
2031-11-04,12,28,222.3,14.95,2692.0,0.81,50.5,9999.99,22.1,25.7,50.2,56.2
2031-11-05,18,49,221.9,15,2796.0,0.84,50.5,9999.99,22.5,26.2,48.2,57.9
2031-11-05,18,49,221.9,15,2796.0,0.84,50.5,9999.99,22.5,26.2,48.2,57.9
2031-11-06,13,29,222.0,14.99,2928.0,0.88,50.3,9999.99,22.9,25.7,48.0,59.1
2031-11-06,13,29,222.0,14.99,2928.0,0.88,50.3,9999.99,22.9,25.7,48.0,59.1
2031-11-07,20,21,222.4,15,2769.0,0.83,50.2,9999.99,23.2,25.5,48.3,58.0
2031-11-07,20,21,222.4,15,2769.0,0.83,50.2,9999.99,23.2,25.5,48.3,58.0
2031-11-08,11,03,222.1,14.77,2788.0,0.85,50.0,9999.99,23.3,25.4,48.7,56.3
2031-11-08,11,03,222.1,14.77,2788.0,0.85,50.0,9999.99,23.3,25.4,48.7,56.3
2031-11-09,08,43,222.5,14.43,2601.0,0.81,49.9,9999.99,23.4,25.2,47.7,56.4
2031-11-09,08,43,222.5,14.43,2601.0,0.81,49.9,9999.99,23.4,25.2,47.7,56.4
2031-11-10,09,30,222.3,14.66,2607.0,0.8,50.1,9999.99,23.8,25.0,49.3,57.1
2031-11-10,09,30,222.3,14.66,2607.0,0.8,50.1,9999.99,23.8,25.0,49.3,57.1
2031-11-11,12,36,222.4,14.77,2628.0,0.8,49.9,9999.99,24,24.8,50.6,56.6
2031-11-11,12,36,222.4,14.77,2628.0,0.8,49.9,9999.99,24,24.8,50.6,56.6
2031-11-12,05,04,222.2,14.44,2567.0,0.8,50.1,9999.99,24,24.6,49.0,56.5
2031-11-12,05,04,222.2,14.44,2567.0,0.8,50.1,9999.99,24,24.6,49.0,56.5
2031-11-13,04,08,221.8,14.17,2514.0,0.8,50.1,9999.99,23.7,24.2,47.7,55.7
2031-11-13,04,08,221.8,14.17,2514.0,0.8,50.1,9999.99,23.7,24.2,47.7,55.7
2031-11-14,04,35,221.6,14.33,2540.0,0.8,50.0,9999.99,24,24.3,47.9,55.7
2031-11-14,04,35,221.6,14.33,2540.0,0.8,50.0,9999.99,24,24.3,47.9,55.7
2031-11-15,00,32,221.1,14.1,2556.0,0.82,50.0,9999.99,24,24.1,48.7,57.7
2031-11-15,00,32,221.1,14.1,2556.0,0.82,50.0,9999.99,24,24.1,48.7,57.7
2031-11-16,21,31,221.3,13.61,2590.0,0.86,49.9,9999.99,23.9,23.6,47.3,58.5
2031-11-16,21,31,221.3,13.61,2590.0,0.86,49.9,9999.99,23.9,23.6,47.3,58.5
2031-11-17,08,27,220.9,14.07,2549.0,0.82,49.9,9999.99,23.6,23.3,48.2,57.7
2031-11-17,08,27,220.9,14.07,2549.0,0.82,49.9,9999.99,23.6,23.3,48.2,57.7
2031-11-18,08,34,221.0,13.78,2619.0,0.86,49.8,9999.99,23.6,23.5,47.8,56.7
2031-11-18,08,34,221.0,13.78,2619.0,0.86,49.8,9999.99,23.6,23.5,47.8,56.7
2031-11-19,21,44,220.7,13.44,2462.0,0.83,49.6,9999.99,23.5,23.1,46.7,57.7
2031-11-19,21,44,220.7,13.44,2462.0,0.83,49.6,9999.99,23.5,23.1,46.7,57.7
2031-11-20,16,09,220.4,13.17,2322.0,0.8,49.6,9999.99,24,22.8,45.6,58.6
2031-11-20,16,09,220.4,13.17,2322.0,0.8,49.6,9999.99,24,22.8,45.6,58.6
2031-11-21,07,55,220.4,12.79,2255.0,0.8,49.6,9999.99,23.6,22.4,47.4,58.4
2031-11-21,07,55,220.4,12.79,2255.0,0.8,49.6,9999.99,23.6,22.4,47.4,58.4
2031-11-22,19,48,220.6,13.09,2368.0,0.82,49.5,9999.99,23.4,22.4,47.1,59.1
2031-11-22,19,48,220.6,13.09,2368.0,0.82,49.5,9999.99,23.4,22.4,47.1,59.1
2031-11-23,19,04,220.2,12.63,2392.0,0.86,49.4,9999.99,23.3,22.6,46.7,60
2031-11-23,19,04,220.2,12.63,2392.0,0.86,49.4,9999.99,23.3,22.6,46.7,60
2031-11-24,03,59,220,12.17,2303.0,0.86,49.4,9999.99,23.7,22.8,46.7,59.9
2031-11-24,03,59,220,12.17,2303.0,0.86,49.4,9999.99,23.7,22.8,46.7,59.9
2031-11-25,02,32,220,12.63,2417.0,0.87,49.3,9999.99,23.7,22.4,47.9,59.5
2031-11-25,02,32,220,12.63,2417.0,0.87,49.3,9999.99,23.7,22.4,47.9,59.5
2031-11-26,14,00,220,12.91,2471.0,0.87,49.4,9999.99,23.7,22.1,48.3,57.8
2031-11-26,14,00,220,12.91,2471.0,0.87,49.4,9999.99,23.7,22.1,48.3,57.8
2031-11-27,23,42,220,12.65,2366.0,0.85,49.3,9999.99,24,22.1,50.0,58.3
2031-11-27,23,42,220,12.65,2366.0,0.85,49.3,9999.99,24,22.1,50.0,58.3
2031-11-28,17,36,220,12.85,2290.0,0.81,49.4,9999.99,24,22.4,51.3,58.3
2031-11-28,17,36,220,12.85,2290.0,0.81,49.4,9999.99,24,22.4,51.3,58.3
2031-11-29,06,25,220.4,12.59,2220.0,0.8,49.3,9999.99,24,22.3,51.0,57.3
2031-11-29,06,25,220.4,12.59,2220.0,0.8,49.3,9999.99,24,22.3,51.0,57.3
2031-11-30,20,59,220,12.62,2221.0,0.8,49.2,9999.99,24,22.5,49.6,57.6
2031-11-30,20,59,220,12.62,2221.0,0.8,49.2,9999.99,24,22.5,49.6,57.6
2031-12-01,02,32,220,12.93,2304.0,0.81,49.1,9999.99,23.7,22.8,48.5,58.7
2031-12-01,02,32,220,12.93,2304.0,0.81,49.1,9999.99,23.7,22.8,48.5,58.7
2031-12-02,22,33,220,13.34,2377.0,0.81,49,9999.99,23.6,22.8,49.9,57.4
2031-12-02,22,33,220,13.34,2377.0,0.81,49,9999.99,23.6,22.8,49.9,57.4
2031-12-03,22,50,220.1,12.93,2305.0,0.81,49,9999.99,23.5,22.5,51.1,57.7
2031-12-03,22,50,220.1,12.93,2305.0,0.81,49,9999.99,23.5,22.5,51.1,57.7
2031-12-04,14,30,220.6,12.51,2263.0,0.82,49,9999.99,23.2,22.1,49.9,57.5
2031-12-04,14,30,220.6,12.51,2263.0,0.82,49,9999.99,23.2,22.1,49.9,57.5
2031-12-05,02,53,221.1,12.28,2281.0,0.84,49.2,9999.99,23.2,22.2,50.0,57.6
2031-12-05,02,53,221.1,12.28,2281.0,0.84,49.2,9999.99,23.2,22.2,50.0,57.6
2031-12-06,11,21,221.3,12.53,2440.0,0.88,49.1,9999.99,23.5,21.9,50.9,58.9
2031-12-06,11,21,221.3,12.53,2440.0,0.88,49.1,9999.99,23.5,21.9,50.9,58.9
2031-12-07,18,12,221.1,13.01,2445.0,0.85,49,9999.99,23.4,21.7,49.2,58.3
2031-12-07,18,12,221.1,13.01,2445.0,0.85,49,9999.99,23.4,21.7,49.2,58.3
2031-12-08,19,49,221.4,12.67,2356.0,0.84,49,9999.99,23.3,21.5,49.7,57.0
2031-12-08,19,49,221.4,12.67,2356.0,0.84,49,9999.99,23.3,21.5,49.7,57.0
2031-12-09,19,09,221.6,12.55,2364.0,0.85,49,9999.99,23.7,21.1,50.8,57.2
2031-12-09,19,09,221.6,12.55,2364.0,0.85,49,9999.99,23.7,21.1,50.8,57.2
2031-12-10,23,21,222.1,12.78,2271.0,0.8,49,9999.99,23.5,21.3,51.2,58.9
2031-12-10,23,21,222.1,12.78,2271.0,0.8,49,9999.99,23.5,21.3,51.2,58.9
2031-12-11,21,15,222.5,13.21,2498.0,0.85,49,9999.99,23.4,21.5,52.6,60
2031-12-11,21,15,222.5,13.21,2498.0,0.85,49,9999.99,23.4,21.5,52.6,60
2031-12-12,08,27,222.1,12.74,2320.0,0.82,49,9999.99,23.3,21.7,51.8,60
2031-12-12,08,27,222.1,12.74,2320.0,0.82,49,9999.99,23.3,21.7,51.8,60
2031-12-13,14,33,221.6,13.16,2333.0,0.8,49,9999.99,23.4,21.8,51.2,58.4
2031-12-13,14,33,221.6,13.16,2333.0,0.8,49,9999.99,23.4,21.8,51.2,58.4
2031-12-14,19,42,221.4,12.93,2290.0,0.8,49,9999.99,23.5,21.9,49.4,59.8
2031-12-14,19,42,221.4,12.93,2290.0,0.8,49,9999.99,23.5,21.9,49.4,59.8
2031-12-15,01,07,221.4,12.58,2228.0,0.8,49,9999.99,24,22.2,48.8,60
2031-12-15,01,07,221.4,12.58,2228.0,0.8,49,9999.99,24,22.2,48.8,60
2031-12-16,22,53,221.0,12.41,2304.0,0.84,49,9999.99,24,21.7,48.5,60
2031-12-16,22,53,221.0,12.41,2304.0,0.84,49,9999.99,24,21.7,48.5,60
2031-12-17,20,46,221.3,12.08,2192.0,0.82,49,9999.99,24,21.4,48.6,58.4
2031-12-17,20,46,221.3,12.08,2192.0,0.82,49,9999.99,24,21.4,48.6,58.4
2031-12-18,19,15,221.3,12.57,2225.0,0.8,49,9999.99,24,21.6,46.7,60
2031-12-18,19,15,221.3,12.57,2225.0,0.8,49,9999.99,24,21.6,46.7,60
2031-12-19,13,23,221.6,12.6,2234.0,0.8,49.2,9999.99,23.9,21.8,47.3,60
2031-12-19,13,23,221.6,12.6,2234.0,0.8,49.2,9999.99,23.9,21.8,47.3,60
2031-12-20,03,34,221.4,12.16,2154.0,0.8,49.1,9999.99,24,21.9,48.9,58.4
2031-12-20,03,34,221.4,12.16,2154.0,0.8,49.1,9999.99,24,21.9,48.9,58.4
2031-12-21,09,33,221.2,12.62,2261.0,0.81,49,9999.99,24,22.2,49.3,58.9
2031-12-21,09,33,221.2,12.62,2261.0,0.81,49,9999.99,24,22.2,49.3,58.9
2031-12-22,20,29,221.6,12.61,2291.0,0.82,49.2,9999.99,23.6,22.5,49.1,57.7
2031-12-22,20,29,221.6,12.61,2291.0,0.82,49.2,9999.99,23.6,22.5,49.1,57.7
2031-12-23,05,52,221.6,12.53,2388.0,0.86,49.1,9999.99,24,22.3,49.3,56.5
2031-12-23,05,52,221.6,12.53,2388.0,0.86,49.1,9999.99,24,22.3,49.3,56.5
2031-12-24,03,01,221.2,12.29,2284.0,0.84,49.1,9999.99,23.8,22.1,47.7,56.7
2031-12-24,03,01,221.2,12.29,2284.0,0.84,49.1,9999.99,23.8,22.1,47.7,56.7
2031-12-25,09,06,221.3,12.32,2181.0,0.8,49.2,9999.99,23.7,21.9,49.0,55.5
2031-12-25,09,06,221.3,12.32,2181.0,0.8,49.2,9999.99,23.7,21.9,49.0,55.5
2031-12-26,07,18,221.6,12.68,2332.0,0.83,49.3,9999.99,23.5,21.8,50.6,56.7
2031-12-26,07,18,221.6,12.68,2332.0,0.83,49.3,9999.99,23.5,21.8,50.6,56.7
2031-12-27,12,39,221.6,12.53,2360.0,0.85,49.3,9999.99,23.3,21.5,49.4,58.1
2031-12-27,12,39,221.6,12.53,2360.0,0.85,49.3,9999.99,23.3,21.5,49.4,58.1
2031-12-28,19,22,221.8,12.6,2264.0,0.81,49.2,9999.99,23.2,21.4,49.9,56.5
2031-12-28,19,22,221.8,12.6,2264.0,0.81,49.2,9999.99,23.2,21.4,49.9,56.5
2031-12-29,22,59,221.3,12.35,2186.0,0.8,49.2,9999.99,23.2,21.5,51.7,56.8
2031-12-29,22,59,221.3,12.35,2186.0,0.8,49.2,9999.99,23.2,21.5,51.7,56.8
2031-12-30,18,56,221.0,12.03,2127.0,0.8,49.3,9999.99,22.7,21.9,52.9,56.2
2031-12-30,18,56,221.0,12.03,2127.0,0.8,49.3,9999.99,22.7,21.9,52.9,56.2
2031-12-31,05,41,220.9,11.6,2050.0,0.8,49.2,9999.99,23.0,21.8,54.6,55.9
2031-12-31,05,41,220.9,11.6,2050.0,0.8,49.2,9999.99,23.0,21.8,54.6,55.9
2032-01-01,02,31,220.4,11.32,1996.0,0.8,49.2,9999.99,23.3,21.5,55.2,55.6
2032-01-01,02,31,220.4,11.32,1996.0,0.8,49.2,9999.99,23.3,21.5,55.2,55.6
2032-01-02,14,09,220.3,11.09,1955.0,0.8,49.1,9999.99,23.1,21.2,54.1,53.8
2032-01-02,14,09,220.3,11.09,1955.0,0.8,49.1,9999.99,23.1,21.2,54.1,53.8
2032-01-03,20,33,220.1,11.39,2006.0,0.8,49.3,9999.99,23.2,20.9,53.6,51.8
2032-01-03,20,33,220.1,11.39,2006.0,0.8,49.3,9999.99,23.2,20.9,53.6,51.8
2032-01-04,00,20,220,10.89,1917.0,0.8,49.2,9999.99,23.2,20.6,51.9,50.4
2032-01-04,00,20,220,10.89,1917.0,0.8,49.2,9999.99,23.2,20.6,51.9,50.4
2032-01-05,00,50,220,11.01,1938.0,0.8,49.2,9999.99,23.1,20.5,52.2,49.4
2032-01-05,00,50,220,11.01,1938.0,0.8,49.2,9999.99,23.1,20.5,52.2,49.4
2032-01-06,23,13,220.1,11.13,1960.0,0.8,49.2,9999.99,22.7,20.4,53.6,49.7
2032-01-06,23,13,220.1,11.13,1960.0,0.8,49.2,9999.99,22.7,20.4,53.6,49.7
2032-01-07,10,46,220,11.06,1947.0,0.8,49.4,9999.99,22.2,20,52.2,48.8
2032-01-07,10,46,220,11.06,1947.0,0.8,49.4,9999.99,22.2,20,52.2,48.8
2032-01-08,12,08,220.2,11.4,2008.0,0.8,49.6,9999.99,22.3,20,54.2,49.9
2032-01-08,12,08,220.2,11.4,2008.0,0.8,49.6,9999.99,22.3,20,54.2,49.9
2032-01-09,02,15,220.4,11.34,2049.0,0.82,49.5,9999.99,22.2,20.4,55.8,51.6
2032-01-09,02,15,220.4,11.34,2049.0,0.82,49.5,9999.99,22.2,20.4,55.8,51.6
2032-01-10,08,03,220.6,10.85,2034.0,0.85,49.4,9999.99,21.8,20.8,55.1,50.6
2032-01-10,08,03,220.6,10.85,2034.0,0.85,49.4,9999.99,21.8,20.8,55.1,50.6
2032-01-11,21,22,220.7,11.21,2053.0,0.83,49.3,9999.99,21.5,21.3,54.9,50.6
2032-01-11,21,22,220.7,11.21,2053.0,0.83,49.3,9999.99,21.5,21.3,54.9,50.6
2032-01-12,17,39,221.2,10.75,1997.0,0.84,49.4,9999.99,21.6,21.1,55.5,52.3
2032-01-12,17,39,221.2,10.75,1997.0,0.84,49.4,9999.99,21.6,21.1,55.5,52.3
2032-01-13,04,53,221.3,10.37,2019.0,0.88,49.6,9999.99,21.6,20.7,56.4,51.4
2032-01-13,04,53,221.3,10.37,2019.0,0.88,49.6,9999.99,21.6,20.7,56.4,51.4
2032-01-14,13,38,221.6,10.23,2018.0,0.89,49.7,9999.99,21.9,20.8,54.7,51.7
2032-01-14,13,38,221.6,10.23,2018.0,0.89,49.7,9999.99,21.9,20.8,54.7,51.7
2032-01-15,12,25,221.7,9.99,2015.0,0.91,49.6,9999.99,21.9,20.7,56.5,52.4
2032-01-15,12,25,221.7,9.99,2015.0,0.91,49.6,9999.99,21.9,20.7,56.5,52.4
2032-01-16,10,50,221.4,10.17,2004.0,0.89,49.4,9999.99,21.5,20.3,54.8,54.1
2032-01-16,10,50,221.4,10.17,2004.0,0.89,49.4,9999.99,21.5,20.3,54.8,54.1
2032-01-17,12,04,221.1,10.31,1960.0,0.86,49.3,9999.99,21.8,20.2,56.5,52.6
2032-01-17,12,04,221.1,10.31,1960.0,0.86,49.3,9999.99,21.8,20.2,56.5,52.6
2032-01-18,00,20,221.6,10.2,1876.0,0.83,49.5,9999.99,21.9,20.3,55.2,54.5
2032-01-18,00,20,221.6,10.2,1876.0,0.83,49.5,9999.99,21.9,20.3,55.2,54.5
2032-01-19,22,40,221.9,10.62,1956.0,0.83,49.5,9999.99,21.9,20.2,55.7,53.0
2032-01-19,22,40,221.9,10.62,1956.0,0.83,49.5,9999.99,21.9,20.2,55.7,53.0
2032-01-20,21,36,222.1,10.2,1858.0,0.82,49.5,9999.99,22.0,20.3,55.4,53.4
2032-01-20,21,36,222.1,10.2,1858.0,0.82,49.5,9999.99,22.0,20.3,55.4,53.4
2032-01-21,07,00,221.9,10.0,1820.0,0.82,49.4,9999.99,21.6,20.5,54.1,53.2
2032-01-21,07,00,221.9,10.0,1820.0,0.82,49.4,9999.99,21.6,20.5,54.1,53.2
2032-01-22,13,19,221.7,10.3,1827.0,0.8,49.3,9999.99,22.0,20.1,53.7,51.6
2032-01-22,13,19,221.7,10.3,1827.0,0.8,49.3,9999.99,22.0,20.1,53.7,51.6
2032-01-23,15,52,222.0,10.7,1900.0,0.8,49.2,9999.99,22.0,20,51.7,49.9
2032-01-23,15,52,222.0,10.7,1900.0,0.8,49.2,9999.99,22.0,20,51.7,49.9
2032-01-24,23,00,221.9,10.75,1908.0,0.8,49.3,9999.99,21.7,20,50.2,49.2
2032-01-24,23,00,221.9,10.75,1908.0,0.8,49.3,9999.99,21.7,20,50.2,49.2
2032-01-25,10,26,222.0,11.01,1955.0,0.8,49.4,9999.99,21.4,20,50.2,48.8
2032-01-25,10,26,222.0,11.01,1955.0,0.8,49.4,9999.99,21.4,20,50.2,48.8
2032-01-26,03,46,222.5,11.0,1982.0,0.81,49.4,9999.99,21.5,20.5,51.6,47.1
2032-01-26,03,46,222.5,11.0,1982.0,0.81,49.4,9999.99,21.5,20.5,51.6,47.1
2032-01-27,11,33,222.4,11.26,2129.0,0.85,49.2,9999.99,21.6,20.7,50.4,47.9
2032-01-27,11,33,222.4,11.26,2129.0,0.85,49.2,9999.99,21.6,20.7,50.4,47.9
2032-01-28,00,07,222.4,11.51,2125.0,0.83,49,9999.99,22.1,20.6,48.8,46.3
2032-01-28,00,07,222.4,11.51,2125.0,0.83,49,9999.99,22.1,20.6,48.8,46.3
2032-01-29,01,23,222.8,11.63,2073.0,0.8,49,9999.99,22.0,21.1,49.9,47.8
2032-01-29,01,23,222.8,11.63,2073.0,0.8,49,9999.99,22.0,21.1,49.9,47.8
2032-01-30,14,17,222.5,11.55,2056.0,0.8,49.1,9999.99,21.9,21.0,49.8,48.5
2032-01-30,14,17,222.5,11.55,2056.0,0.8,49.1,9999.99,21.9,21.0,49.8,48.5
2032-01-31,22,00,222.8,11.1,1978.0,0.8,49.1,9999.99,22.3,20.9,50.1,50.1
2032-01-31,22,00,222.8,11.1,1978.0,0.8,49.1,9999.99,22.3,20.9,50.1,50.1
2032-02-01,14,37,222.4,11.44,2112.0,0.83,49.1,9999.99,22.2,21.4,48.8,50.8
2032-02-01,14,37,222.4,11.44,2112.0,0.83,49.1,9999.99,22.2,21.4,48.8,50.8
2032-02-02,23,29,222.4,11.16,2010.0,0.81,49.3,9999.99,22.2,21.1,46.8,51.6
2032-02-02,23,29,222.4,11.16,2010.0,0.81,49.3,9999.99,22.2,21.1,46.8,51.6
2032-02-03,11,01,222.4,11.48,2043.0,0.8,49.3,9999.99,21.7,20.7,46.6,51.9
2032-02-03,11,01,222.4,11.48,2043.0,0.8,49.3,9999.99,21.7,20.7,46.6,51.9
2032-02-04,08,44,222.9,11.03,1991.0,0.81,49.3,9999.99,21.9,20.3,45.3,50.4
2032-02-04,08,44,222.9,11.03,1991.0,0.81,49.3,9999.99,21.9,20.3,45.3,50.4
2032-02-05,16,08,222.8,11.48,2046.0,0.8,49.4,9999.99,22.0,20.4,46.4,48.7
2032-02-05,16,08,222.8,11.48,2046.0,0.8,49.4,9999.99,22.0,20.4,46.4,48.7
2032-02-06,20,44,222.7,11.49,2047.0,0.8,49.4,9999.99,22.4,20.3,46.6,49.9
2032-02-06,20,44,222.7,11.49,2047.0,0.8,49.4,9999.99,22.4,20.3,46.6,49.9
2032-02-07,05,47,222.5,11.84,2108.0,0.8,49.2,9999.99,22.4,20.5,47.5,50.9
2032-02-07,05,47,222.5,11.84,2108.0,0.8,49.2,9999.99,22.4,20.5,47.5,50.9
2032-02-08,10,43,222.3,11.55,2131.0,0.83,49.4,9999.99,22.0,20.1,48.8,49.3
2032-02-08,10,43,222.3,11.55,2131.0,0.83,49.4,9999.99,22.0,20.1,48.8,49.3
2032-02-09,19,01,222.3,11.41,2029.0,0.8,49.5,9999.99,21.6,20,50.4,51.1
2032-02-09,19,01,222.3,11.41,2029.0,0.8,49.5,9999.99,21.6,20,50.4,51.1
2032-02-10,11,20,222.2,11.09,1971.0,0.8,49.4,9999.99,21.8,20.2,49.7,53.0
2032-02-10,11,20,222.2,11.09,1971.0,0.8,49.4,9999.99,21.8,20.2,49.7,53.0
2032-02-11,17,55,222.4,11.53,2051.0,0.8,49.3,9999.99,21.5,20.6,51.3,52.3
2032-02-11,17,55,222.4,11.53,2051.0,0.8,49.3,9999.99,21.5,20.6,51.3,52.3
2032-02-12,09,22,222.5,11.69,2133.0,0.82,49.4,9999.99,21.6,20.6,52.5,50.5
2032-02-12,09,22,222.5,11.69,2133.0,0.82,49.4,9999.99,21.6,20.6,52.5,50.5
2032-02-13,22,45,222.9,11.47,2045.0,0.8,49.5,9999.99,21.3,20.3,52.6,51.4
2032-02-13,22,45,222.9,11.47,2045.0,0.8,49.5,9999.99,21.3,20.3,52.6,51.4
2032-02-14,06,00,222.5,11.02,1986.0,0.81,49.7,9999.99,21.4,20.6,50.6,52.5
2032-02-14,06,00,222.5,11.02,1986.0,0.81,49.7,9999.99,21.4,20.6,50.6,52.5
2032-02-15,04,24,222.4,10.66,1897.0,0.8,49.5,9999.99,21.8,20.6,51.8,51.6
